index,test_or_train,dialect_region,speaker_id,filename,path_from_data_dir,path_from_data_dir_windows,is_converted_audio,is_audio,is_word_file,is_phonetic_file,is_sentence_file
12137,TRAIN,DR5,FKKH0,SI1920.WAV.wav,TRAIN/DR5/FKKH0/SI1920.WAV.wav,TRAIN\\DR5\\FKKH0\\SI1920.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12138,TRAIN,DR5,FKKH0,SI1290.WRD,TRAIN/DR5/FKKH0/SI1290.WRD,TRAIN\\DR5\\FKKH0\\SI1290.WRD,FALSE,FALSE,TRUE,,FALSE
12139,TRAIN,DR5,FKKH0,SX30.WAV,TRAIN/DR5/FKKH0/SX30.WAV,TRAIN\\DR5\\FKKH0\\SX30.WAV,FALSE,TRUE,FALSE,,FALSE
12140,TRAIN,DR5,FKKH0,SA2.WAV.wav,TRAIN/DR5/FKKH0/SA2.WAV.wav,TRAIN\\DR5\\FKKH0\\SA2.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12141,TRAIN,DR5,FKKH0,SI1290.WAV.wav,TRAIN/DR5/FKKH0/SI1290.WAV.wav,TRAIN\\DR5\\FKKH0\\SI1290.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12142,TRAIN,DR5,FKKH0,SX300.PHN,TRAIN/DR5/FKKH0/SX300.PHN,TRAIN\\DR5\\FKKH0\\SX300.PHN,FALSE,FALSE,FALSE,,FALSE
12143,TRAIN,DR5,FKKH0,SX300.WRD,TRAIN/DR5/FKKH0/SX300.WRD,TRAIN\\DR5\\FKKH0\\SX300.WRD,FALSE,FALSE,TRUE,,FALSE
12144,TRAIN,DR5,FKKH0,SI1920.TXT,TRAIN/DR5/FKKH0/SI1920.TXT,TRAIN\\DR5\\FKKH0\\SI1920.TXT,FALSE,FALSE,FALSE,,TRUE
12145,TRAIN,DR5,FKKH0,SI660.WAV,TRAIN/DR5/FKKH0/SI660.WAV,TRAIN\\DR5\\FKKH0\\SI660.WAV,FALSE,TRUE,FALSE,,FALSE
12146,TRAIN,DR5,FKKH0,SX120.TXT,TRAIN/DR5/FKKH0/SX120.TXT,TRAIN\\DR5\\FKKH0\\SX120.TXT,FALSE,FALSE,FALSE,,TRUE
12147,TRAIN,DR5,FKKH0,SI660.WAV.wav,TRAIN/DR5/FKKH0/SI660.WAV.wav,TRAIN\\DR5\\FKKH0\\SI660.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12148,TRAIN,DR5,FKKH0,SI1920.WAV,TRAIN/DR5/FKKH0/SI1920.WAV,TRAIN\\DR5\\FKKH0\\SI1920.WAV,FALSE,TRUE,FALSE,,FALSE
12149,TRAIN,DR5,FKKH0,SI660.TXT,TRAIN/DR5/FKKH0/SI660.TXT,TRAIN\\DR5\\FKKH0\\SI660.TXT,FALSE,FALSE,FALSE,,TRUE
12150,TRAIN,DR5,FKKH0,SX120.WAV,TRAIN/DR5/FKKH0/SX120.WAV,TRAIN\\DR5\\FKKH0\\SX120.WAV,FALSE,TRUE,FALSE,,FALSE
12151,TRAIN,DR5,MJPG0,SX291.WRD,TRAIN/DR5/MJPG0/SX291.WRD,TRAIN\\DR5\\MJPG0\\SX291.WRD,FALSE,FALSE,TRUE,,FALSE
12152,TRAIN,DR5,MJPG0,SX111.WAV,TRAIN/DR5/MJPG0/SX111.WAV,TRAIN\\DR5\\MJPG0\\SX111.WAV,FALSE,TRUE,FALSE,,FALSE
12153,TRAIN,DR5,MJPG0,SI561.WAV.wav,TRAIN/DR5/MJPG0/SI561.WAV.wav,TRAIN\\DR5\\MJPG0\\SI561.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12154,TRAIN,DR5,MJPG0,SX291.PHN,TRAIN/DR5/MJPG0/SX291.PHN,TRAIN\\DR5\\MJPG0\\SX291.PHN,FALSE,FALSE,FALSE,,FALSE
12155,TRAIN,DR5,MJPG0,SX111.TXT,TRAIN/DR5/MJPG0/SX111.TXT,TRAIN\\DR5\\MJPG0\\SX111.TXT,FALSE,FALSE,FALSE,,TRUE
12156,TRAIN,DR5,MJPG0,SI1191.WAV.wav,TRAIN/DR5/MJPG0/SI1191.WAV.wav,TRAIN\\DR5\\MJPG0\\SI1191.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12157,TRAIN,DR5,MJPG0,SX21.WRD,TRAIN/DR5/MJPG0/SX21.WRD,TRAIN\\DR5\\MJPG0\\SX21.WRD,FALSE,FALSE,TRUE,,FALSE
12158,TRAIN,DR5,MJPG0,SX21.PHN,TRAIN/DR5/MJPG0/SX21.PHN,TRAIN\\DR5\\MJPG0\\SX21.PHN,FALSE,FALSE,FALSE,,FALSE
12159,TRAIN,DR5,MJPG0,SX21.WAV.wav,TRAIN/DR5/MJPG0/SX21.WAV.wav,TRAIN\\DR5\\MJPG0\\SX21.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12160,TRAIN,DR5,MJPG0,SI1191.WAV,TRAIN/DR5/MJPG0/SI1191.WAV,TRAIN\\DR5\\MJPG0\\SI1191.WAV,FALSE,TRUE,FALSE,,FALSE
12161,TRAIN,DR5,MJPG0,SX201.WAV.wav,TRAIN/DR5/MJPG0/SX201.WAV.wav,TRAIN\\DR5\\MJPG0\\SX201.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12162,TRAIN,DR5,MJPG0,SI1191.TXT,TRAIN/DR5/MJPG0/SI1191.TXT,TRAIN\\DR5\\MJPG0\\SI1191.TXT,FALSE,FALSE,FALSE,,TRUE
12163,TRAIN,DR5,MJPG0,SI561.PHN,TRAIN/DR5/MJPG0/SI561.PHN,TRAIN\\DR5\\MJPG0\\SI561.PHN,FALSE,FALSE,FALSE,,FALSE
12164,TRAIN,DR5,MJPG0,SX201.TXT,TRAIN/DR5/MJPG0/SX201.TXT,TRAIN\\DR5\\MJPG0\\SX201.TXT,FALSE,FALSE,FALSE,,TRUE
12165,TRAIN,DR5,MJPG0,SX381.PHN,TRAIN/DR5/MJPG0/SX381.PHN,TRAIN\\DR5\\MJPG0\\SX381.PHN,FALSE,FALSE,FALSE,,FALSE
12166,TRAIN,DR5,MJPG0,SI1821.WRD,TRAIN/DR5/MJPG0/SI1821.WRD,TRAIN\\DR5\\MJPG0\\SI1821.WRD,FALSE,FALSE,TRUE,,FALSE
12167,TRAIN,DR5,MJPG0,SA1.TXT,TRAIN/DR5/MJPG0/SA1.TXT,TRAIN\\DR5\\MJPG0\\SA1.TXT,FALSE,FALSE,FALSE,,TRUE
12168,TRAIN,DR5,MJPG0,SA2.WAV,TRAIN/DR5/MJPG0/SA2.WAV,TRAIN\\DR5\\MJPG0\\SA2.WAV,FALSE,TRUE,FALSE,,FALSE
12169,TRAIN,DR5,MJPG0,SI1821.PHN,TRAIN/DR5/MJPG0/SI1821.PHN,TRAIN\\DR5\\MJPG0\\SI1821.PHN,FALSE,FALSE,FALSE,,FALSE
12170,TRAIN,DR5,MJPG0,SX381.WRD,TRAIN/DR5/MJPG0/SX381.WRD,TRAIN\\DR5\\MJPG0\\SX381.WRD,FALSE,FALSE,TRUE,,FALSE
12171,TRAIN,DR5,MJPG0,SI561.WRD,TRAIN/DR5/MJPG0/SI561.WRD,TRAIN\\DR5\\MJPG0\\SI561.WRD,FALSE,FALSE,TRUE,,FALSE
12172,TRAIN,DR5,MJPG0,SX201.WAV,TRAIN/DR5/MJPG0/SX201.WAV,TRAIN\\DR5\\MJPG0\\SX201.WAV,FALSE,TRUE,FALSE,,FALSE
12173,TRAIN,DR5,MJPG0,SA2.TXT,TRAIN/DR5/MJPG0/SA2.TXT,TRAIN\\DR5\\MJPG0\\SA2.TXT,FALSE,FALSE,FALSE,,TRUE
12174,TRAIN,DR5,MJPG0,SA1.WAV,TRAIN/DR5/MJPG0/SA1.WAV,TRAIN\\DR5\\MJPG0\\SA1.WAV,FALSE,TRUE,FALSE,,FALSE
12175,TRAIN,DR5,MJPG0,SI1191.PHN,TRAIN/DR5/MJPG0/SI1191.PHN,TRAIN\\DR5\\MJPG0\\SI1191.PHN,FALSE,FALSE,FALSE,,FALSE
12176,TRAIN,DR5,MJPG0,SI1191.WRD,TRAIN/DR5/MJPG0/SI1191.WRD,TRAIN\\DR5\\MJPG0\\SI1191.WRD,FALSE,FALSE,TRUE,,FALSE
12177,TRAIN,DR5,MJPG0,SX111.WAV.wav,TRAIN/DR5/MJPG0/SX111.WAV.wav,TRAIN\\DR5\\MJPG0\\SX111.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12178,TRAIN,DR5,MJPG0,SA2.PHN,TRAIN/DR5/MJPG0/SA2.PHN,TRAIN\\DR5\\MJPG0\\SA2.PHN,FALSE,FALSE,FALSE,,FALSE
12179,TRAIN,DR5,MJPG0,SI1821.WAV,TRAIN/DR5/MJPG0/SI1821.WAV,TRAIN\\DR5\\MJPG0\\SI1821.WAV,FALSE,TRUE,FALSE,,FALSE
12180,TRAIN,DR5,MJPG0,SI561.WAV,TRAIN/DR5/MJPG0/SI561.WAV,TRAIN\\DR5\\MJPG0\\SI561.WAV,FALSE,TRUE,FALSE,,FALSE
12181,TRAIN,DR5,MJPG0,SX381.WAV,TRAIN/DR5/MJPG0/SX381.WAV,TRAIN\\DR5\\MJPG0\\SX381.WAV,FALSE,TRUE,FALSE,,FALSE
12182,TRAIN,DR5,MJPG0,SA2.WRD,TRAIN/DR5/MJPG0/SA2.WRD,TRAIN\\DR5\\MJPG0\\SA2.WRD,FALSE,FALSE,TRUE,,FALSE
12183,TRAIN,DR5,MJPG0,SX201.WRD,TRAIN/DR5/MJPG0/SX201.WRD,TRAIN\\DR5\\MJPG0\\SX201.WRD,FALSE,FALSE,TRUE,,FALSE
12184,TRAIN,DR5,MJPG0,SX381.WAV.wav,TRAIN/DR5/MJPG0/SX381.WAV.wav,TRAIN\\DR5\\MJPG0\\SX381.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12185,TRAIN,DR5,MJPG0,SA1.WAV.wav,TRAIN/DR5/MJPG0/SA1.WAV.wav,TRAIN\\DR5\\MJPG0\\SA1.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12186,TRAIN,DR5,MJPG0,SI1821.TXT,TRAIN/DR5/MJPG0/SI1821.TXT,TRAIN\\DR5\\MJPG0\\SI1821.TXT,FALSE,FALSE,FALSE,,TRUE
12187,TRAIN,DR5,MJPG0,SA1.PHN,TRAIN/DR5/MJPG0/SA1.PHN,TRAIN\\DR5\\MJPG0\\SA1.PHN,FALSE,FALSE,FALSE,,FALSE
12188,TRAIN,DR5,MJPG0,SI561.TXT,TRAIN/DR5/MJPG0/SI561.TXT,TRAIN\\DR5\\MJPG0\\SI561.TXT,FALSE,FALSE,FALSE,,TRUE
12189,TRAIN,DR5,MJPG0,SI1821.WAV.wav,TRAIN/DR5/MJPG0/SI1821.WAV.wav,TRAIN\\DR5\\MJPG0\\SI1821.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12190,TRAIN,DR5,MJPG0,SX381.TXT,TRAIN/DR5/MJPG0/SX381.TXT,TRAIN\\DR5\\MJPG0\\SX381.TXT,FALSE,FALSE,FALSE,,TRUE
12191,TRAIN,DR5,MJPG0,SA1.WRD,TRAIN/DR5/MJPG0/SA1.WRD,TRAIN\\DR5\\MJPG0\\SA1.WRD,FALSE,FALSE,TRUE,,FALSE
12192,TRAIN,DR5,MJPG0,SX201.PHN,TRAIN/DR5/MJPG0/SX201.PHN,TRAIN\\DR5\\MJPG0\\SX201.PHN,FALSE,FALSE,FALSE,,FALSE
12193,TRAIN,DR5,MJPG0,SX291.WAV,TRAIN/DR5/MJPG0/SX291.WAV,TRAIN\\DR5\\MJPG0\\SX291.WAV,FALSE,TRUE,FALSE,,FALSE
12194,TRAIN,DR5,MJPG0,SX111.WRD,TRAIN/DR5/MJPG0/SX111.WRD,TRAIN\\DR5\\MJPG0\\SX111.WRD,FALSE,FALSE,TRUE,,FALSE
12195,TRAIN,DR5,MJPG0,SX111.PHN,TRAIN/DR5/MJPG0/SX111.PHN,TRAIN\\DR5\\MJPG0\\SX111.PHN,FALSE,FALSE,FALSE,,FALSE
12196,TRAIN,DR5,MJPG0,SX291.TXT,TRAIN/DR5/MJPG0/SX291.TXT,TRAIN\\DR5\\MJPG0\\SX291.TXT,FALSE,FALSE,FALSE,,TRUE
12197,TRAIN,DR5,MJPG0,SX21.WAV,TRAIN/DR5/MJPG0/SX21.WAV,TRAIN\\DR5\\MJPG0\\SX21.WAV,FALSE,TRUE,FALSE,,FALSE
12198,TRAIN,DR5,MJPG0,SA2.WAV.wav,TRAIN/DR5/MJPG0/SA2.WAV.wav,TRAIN\\DR5\\MJPG0\\SA2.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12199,TRAIN,DR5,MJPG0,SX21.TXT,TRAIN/DR5/MJPG0/SX21.TXT,TRAIN\\DR5\\MJPG0\\SX21.TXT,FALSE,FALSE,FALSE,,TRUE
12200,TRAIN,DR5,MJPG0,SX291.WAV.wav,TRAIN/DR5/MJPG0/SX291.WAV.wav,TRAIN\\DR5\\MJPG0\\SX291.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12201,TRAIN,DR5,MSDH0,SX260.WAV.wav,TRAIN/DR5/MSDH0/SX260.WAV.wav,TRAIN\\DR5\\MSDH0\\SX260.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12202,TRAIN,DR5,MSDH0,SX440.WRD,TRAIN/DR5/MSDH0/SX440.WRD,TRAIN\\DR5\\MSDH0\\SX440.WRD,FALSE,FALSE,TRUE,,FALSE
12203,TRAIN,DR5,MSDH0,SX440.PHN,TRAIN/DR5/MSDH0/SX440.PHN,TRAIN\\DR5\\MSDH0\\SX440.PHN,FALSE,FALSE,FALSE,,FALSE
12204,TRAIN,DR5,MSDH0,SX80.WAV.wav,TRAIN/DR5/MSDH0/SX80.WAV.wav,TRAIN\\DR5\\MSDH0\\SX80.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12205,TRAIN,DR5,MSDH0,SX260.WAV,TRAIN/DR5/MSDH0/SX260.WAV,TRAIN\\DR5\\MSDH0\\SX260.WAV,FALSE,TRUE,FALSE,,FALSE
12206,TRAIN,DR5,MSDH0,SI2113.WAV.wav,TRAIN/DR5/MSDH0/SI2113.WAV.wav,TRAIN\\DR5\\MSDH0\\SI2113.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12207,TRAIN,DR5,MSDH0,SX260.TXT,TRAIN/DR5/MSDH0/SX260.TXT,TRAIN\\DR5\\MSDH0\\SX260.TXT,FALSE,FALSE,FALSE,,TRUE
12208,TRAIN,DR5,MSDH0,SI980.WRD,TRAIN/DR5/MSDH0/SI980.WRD,TRAIN\\DR5\\MSDH0\\SI980.WRD,FALSE,FALSE,TRUE,,FALSE
12209,TRAIN,DR5,MSDH0,SI2240.PHN,TRAIN/DR5/MSDH0/SI2240.PHN,TRAIN\\DR5\\MSDH0\\SI2240.PHN,FALSE,FALSE,FALSE,,FALSE
12210,TRAIN,DR5,MSDH0,SX350.PHN,TRAIN/DR5/MSDH0/SX350.PHN,TRAIN\\DR5\\MSDH0\\SX350.PHN,FALSE,FALSE,FALSE,,FALSE
12211,TRAIN,DR5,MSDH0,SX350.WRD,TRAIN/DR5/MSDH0/SX350.WRD,TRAIN\\DR5\\MSDH0\\SX350.WRD,FALSE,FALSE,TRUE,,FALSE
12212,TRAIN,DR5,MSDH0,SX170.TXT,TRAIN/DR5/MSDH0/SX170.TXT,TRAIN\\DR5\\MSDH0\\SX170.TXT,FALSE,FALSE,FALSE,,TRUE
12213,TRAIN,DR5,MSDH0,SI980.PHN,TRAIN/DR5/MSDH0/SI980.PHN,TRAIN\\DR5\\MSDH0\\SI980.PHN,FALSE,FALSE,FALSE,,FALSE
12214,TRAIN,DR5,MSDH0,SI2240.WRD,TRAIN/DR5/MSDH0/SI2240.WRD,TRAIN\\DR5\\MSDH0\\SI2240.WRD,FALSE,FALSE,TRUE,,FALSE
12215,TRAIN,DR5,MSDH0,SX170.WAV,TRAIN/DR5/MSDH0/SX170.WAV,TRAIN\\DR5\\MSDH0\\SX170.WAV,FALSE,TRUE,FALSE,,FALSE
12216,TRAIN,DR5,MSDH0,SI2113.TXT,TRAIN/DR5/MSDH0/SI2113.TXT,TRAIN\\DR5\\MSDH0\\SI2113.TXT,FALSE,FALSE,FALSE,,TRUE
12217,TRAIN,DR5,MSDH0,SX80.PHN,TRAIN/DR5/MSDH0/SX80.PHN,TRAIN\\DR5\\MSDH0\\SX80.PHN,FALSE,FALSE,FALSE,,FALSE
12218,TRAIN,DR5,MSDH0,SA1.TXT,TRAIN/DR5/MSDH0/SA1.TXT,TRAIN\\DR5\\MSDH0\\SA1.TXT,FALSE,FALSE,FALSE,,TRUE
12219,TRAIN,DR5,MSDH0,SA2.WAV,TRAIN/DR5/MSDH0/SA2.WAV,TRAIN\\DR5\\MSDH0\\SA2.WAV,FALSE,TRUE,FALSE,,FALSE
12220,TRAIN,DR5,MSDH0,SX80.WRD,TRAIN/DR5/MSDH0/SX80.WRD,TRAIN\\DR5\\MSDH0\\SX80.WRD,FALSE,FALSE,TRUE,,FALSE
12221,TRAIN,DR5,MSDH0,SI2113.WAV,TRAIN/DR5/MSDH0/SI2113.WAV,TRAIN\\DR5\\MSDH0\\SI2113.WAV,FALSE,TRUE,FALSE,,FALSE
12222,TRAIN,DR5,MSDH0,SA2.TXT,TRAIN/DR5/MSDH0/SA2.TXT,TRAIN\\DR5\\MSDH0\\SA2.TXT,FALSE,FALSE,FALSE,,TRUE
12223,TRAIN,DR5,MSDH0,SA1.WAV,TRAIN/DR5/MSDH0/SA1.WAV,TRAIN\\DR5\\MSDH0\\SA1.WAV,FALSE,TRUE,FALSE,,FALSE
12224,TRAIN,DR5,MSDH0,SI2240.WAV.wav,TRAIN/DR5/MSDH0/SI2240.WAV.wav,TRAIN\\DR5\\MSDH0\\SI2240.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12225,TRAIN,DR5,MSDH0,SI980.WAV,TRAIN/DR5/MSDH0/SI980.WAV,TRAIN\\DR5\\MSDH0\\SI980.WAV,FALSE,TRUE,FALSE,,FALSE
12226,TRAIN,DR5,MSDH0,SI2240.WAV,TRAIN/DR5/MSDH0/SI2240.WAV,TRAIN\\DR5\\MSDH0\\SI2240.WAV,FALSE,TRUE,FALSE,,FALSE
12227,TRAIN,DR5,MSDH0,SX350.WAV,TRAIN/DR5/MSDH0/SX350.WAV,TRAIN\\DR5\\MSDH0\\SX350.WAV,FALSE,TRUE,FALSE,,FALSE
12228,TRAIN,DR5,MSDH0,SX170.PHN,TRAIN/DR5/MSDH0/SX170.PHN,TRAIN\\DR5\\MSDH0\\SX170.PHN,FALSE,FALSE,FALSE,,FALSE
12229,TRAIN,DR5,MSDH0,SI980.TXT,TRAIN/DR5/MSDH0/SI980.TXT,TRAIN\\DR5\\MSDH0\\SI980.TXT,FALSE,FALSE,FALSE,,TRUE
12230,TRAIN,DR5,MSDH0,SX170.WRD,TRAIN/DR5/MSDH0/SX170.WRD,TRAIN\\DR5\\MSDH0\\SX170.WRD,FALSE,FALSE,TRUE,,FALSE
12231,TRAIN,DR5,MSDH0,SI2240.TXT,TRAIN/DR5/MSDH0/SI2240.TXT,TRAIN\\DR5\\MSDH0\\SI2240.TXT,FALSE,FALSE,FALSE,,TRUE
12232,TRAIN,DR5,MSDH0,SX440.WAV.wav,TRAIN/DR5/MSDH0/SX440.WAV.wav,TRAIN\\DR5\\MSDH0\\SX440.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12233,TRAIN,DR5,MSDH0,SX350.TXT,TRAIN/DR5/MSDH0/SX350.TXT,TRAIN\\DR5\\MSDH0\\SX350.TXT,FALSE,FALSE,FALSE,,TRUE
12234,TRAIN,DR5,MSDH0,SA2.PHN,TRAIN/DR5/MSDH0/SA2.PHN,TRAIN\\DR5\\MSDH0\\SA2.PHN,FALSE,FALSE,FALSE,,FALSE
12235,TRAIN,DR5,MSDH0,SX80.WAV,TRAIN/DR5/MSDH0/SX80.WAV,TRAIN\\DR5\\MSDH0\\SX80.WAV,FALSE,TRUE,FALSE,,FALSE
12236,TRAIN,DR5,MSDH0,SI980.WAV.wav,TRAIN/DR5/MSDH0/SI980.WAV.wav,TRAIN\\DR5\\MSDH0\\SI980.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12237,TRAIN,DR5,MSDH0,SA2.WRD,TRAIN/DR5/MSDH0/SA2.WRD,TRAIN\\DR5\\MSDH0\\SA2.WRD,FALSE,FALSE,TRUE,,FALSE
12238,TRAIN,DR5,MSDH0,SA1.WAV.wav,TRAIN/DR5/MSDH0/SA1.WAV.wav,TRAIN\\DR5\\MSDH0\\SA1.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12239,TRAIN,DR5,MSDH0,SA1.PHN,TRAIN/DR5/MSDH0/SA1.PHN,TRAIN\\DR5\\MSDH0\\SA1.PHN,FALSE,FALSE,FALSE,,FALSE
12240,TRAIN,DR5,MSDH0,SI2113.WRD,TRAIN/DR5/MSDH0/SI2113.WRD,TRAIN\\DR5\\MSDH0\\SI2113.WRD,FALSE,FALSE,TRUE,,FALSE
12241,TRAIN,DR5,MSDH0,SX80.TXT,TRAIN/DR5/MSDH0/SX80.TXT,TRAIN\\DR5\\MSDH0\\SX80.TXT,FALSE,FALSE,FALSE,,TRUE
12242,TRAIN,DR5,MSDH0,SI2113.PHN,TRAIN/DR5/MSDH0/SI2113.PHN,TRAIN\\DR5\\MSDH0\\SI2113.PHN,FALSE,FALSE,FALSE,,FALSE
12243,TRAIN,DR5,MSDH0,SA1.WRD,TRAIN/DR5/MSDH0/SA1.WRD,TRAIN\\DR5\\MSDH0\\SA1.WRD,FALSE,FALSE,TRUE,,FALSE
12244,TRAIN,DR5,MSDH0,SX440.WAV,TRAIN/DR5/MSDH0/SX440.WAV,TRAIN\\DR5\\MSDH0\\SX440.WAV,FALSE,TRUE,FALSE,,FALSE
12245,TRAIN,DR5,MSDH0,SX170.WAV.wav,TRAIN/DR5/MSDH0/SX170.WAV.wav,TRAIN\\DR5\\MSDH0\\SX170.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12246,TRAIN,DR5,MSDH0,SX440.TXT,TRAIN/DR5/MSDH0/SX440.TXT,TRAIN\\DR5\\MSDH0\\SX440.TXT,FALSE,FALSE,FALSE,,TRUE
12247,TRAIN,DR5,MSDH0,SX260.PHN,TRAIN/DR5/MSDH0/SX260.PHN,TRAIN\\DR5\\MSDH0\\SX260.PHN,FALSE,FALSE,FALSE,,FALSE
12248,TRAIN,DR5,MSDH0,SA2.WAV.wav,TRAIN/DR5/MSDH0/SA2.WAV.wav,TRAIN\\DR5\\MSDH0\\SA2.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12249,TRAIN,DR5,MSDH0,SX260.WRD,TRAIN/DR5/MSDH0/SX260.WRD,TRAIN\\DR5\\MSDH0\\SX260.WRD,FALSE,FALSE,TRUE,,FALSE
12250,TRAIN,DR5,MSDH0,SX350.WAV.wav,TRAIN/DR5/MSDH0/SX350.WAV.wav,TRAIN\\DR5\\MSDH0\\SX350.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12251,TRAIN,DR5,FBJL0,SX112.TXT,TRAIN/DR5/FBJL0/SX112.TXT,TRAIN\\DR5\\FBJL0\\SX112.TXT,FALSE,FALSE,FALSE,,TRUE
12252,TRAIN,DR5,FBJL0,SI2182.PHN,TRAIN/DR5/FBJL0/SI2182.PHN,TRAIN\\DR5\\FBJL0\\SI2182.PHN,FALSE,FALSE,FALSE,,FALSE
12253,TRAIN,DR5,FBJL0,SX202.WAV.wav,TRAIN/DR5/FBJL0/SX202.WAV.wav,TRAIN\\DR5\\FBJL0\\SX202.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12254,TRAIN,DR5,FBJL0,SI2182.WRD,TRAIN/DR5/FBJL0/SI2182.WRD,TRAIN\\DR5\\FBJL0\\SI2182.WRD,FALSE,FALSE,TRUE,,FALSE
12255,TRAIN,DR5,FBJL0,SX292.WRD,TRAIN/DR5/FBJL0/SX292.WRD,TRAIN\\DR5\\FBJL0\\SX292.WRD,FALSE,FALSE,TRUE,,FALSE
12256,TRAIN,DR5,FBJL0,SX112.WAV,TRAIN/DR5/FBJL0/SX112.WAV,TRAIN\\DR5\\FBJL0\\SX112.WAV,FALSE,TRUE,FALSE,,FALSE
12257,TRAIN,DR5,FBJL0,SI922.PHN,TRAIN/DR5/FBJL0/SI922.PHN,TRAIN\\DR5\\FBJL0\\SI922.PHN,FALSE,FALSE,FALSE,,FALSE
12258,TRAIN,DR5,FBJL0,SX292.PHN,TRAIN/DR5/FBJL0/SX292.PHN,TRAIN\\DR5\\FBJL0\\SX292.PHN,FALSE,FALSE,FALSE,,FALSE
12259,TRAIN,DR5,FBJL0,SI922.WRD,TRAIN/DR5/FBJL0/SI922.WRD,TRAIN\\DR5\\FBJL0\\SI922.WRD,FALSE,FALSE,TRUE,,FALSE
12260,TRAIN,DR5,FBJL0,SX22.WRD,TRAIN/DR5/FBJL0/SX22.WRD,TRAIN\\DR5\\FBJL0\\SX22.WRD,FALSE,FALSE,TRUE,,FALSE
12261,TRAIN,DR5,FBJL0,SX22.PHN,TRAIN/DR5/FBJL0/SX22.PHN,TRAIN\\DR5\\FBJL0\\SX22.PHN,FALSE,FALSE,FALSE,,FALSE
12262,TRAIN,DR5,FBJL0,SX202.WAV,TRAIN/DR5/FBJL0/SX202.WAV,TRAIN\\DR5\\FBJL0\\SX202.WAV,FALSE,TRUE,FALSE,,FALSE
12263,TRAIN,DR5,FBJL0,SX22.WAV.wav,TRAIN/DR5/FBJL0/SX22.WAV.wav,TRAIN\\DR5\\FBJL0\\SX22.WAV.wav,TRUE,TRUE,FALSE,,FALSE
12264,TRAIN,DR5,FBJL0,SI1552.TXT,TRAIN/DR5/FBJL0/SI1552.TXT,TRAIN\\DR5\\FBJL0\\SI1552.TXT,FALSE,FALSE,FALSE,,TRUE
12265,TRAIN,DR5,FBJL0,SA1.TXT,TRAIN/DR5/FBJL0/SA1.TXT,TRAIN\\DR5\\FBJL0\\SA1.TXT,FALSE,FALSE,FALSE,,TRUE
12266,TRAIN,DR5,FBJL0,SA2.WAV,TRAIN/DR5/FBJL0/SA2.WAV,TRAIN\\DR5\\FBJL0\\SA2.WAV,FALSE,TRUE,FALSE,,FALSE
12267,TRAIN,DR5,FBJL0,SX202.TXT,TRAIN/DR5/FBJL0/SX202.TXT,TRAIN\\DR5\\FBJL0\\SX202.TXT,FALSE,FALSE,FALSE,,TRUE
12268,TRAIN,DR5,FBJL0,SI1552.WAV,TRAIN/DR5/FBJL0/SI1552.WAV,TRAIN\\DR5\\FBJL0\\SI1552.WAV,FALSE,TRUE,FALSE,,FALSE
12269,TRAIN,DR5,FBJL0,SX382.PHN,TRAIN/DR5/FBJL0/SX382.PHN,TRAIN\\DR5\\FBJL0\\SX382.PHN,FALSE,FALSE,FALSE,,FALSE
12270,TRAIN,DR5,FBJL0,SA2.TXT,TRAIN/DR5/FBJL0/SA2.TXT,TRAIN\\DR5\\FBJL0\\SA2.TXT,FALSE,FALSE,FALSE,,TRUE
12271,TRAIN,DR5,FBJL0,SX382.WRD,TRAIN/DR5/FBJL0/SX382.WRD,TRAIN\\DR5\\FBJL0\\SX382.WRD,FALSE,FALSE,TRUE,,FALSE
12272,TRAIN,DR5,FBJL0,SA1.WAV,TRAIN/DR5/FBJL0/SA1.WAV,TRAIN\\DR5\\FBJL0\\SA1.WAV,FALSE,TRUE,FALSE,,FALSE
12273,TRAIN,DR5,FBJL0,SI1552.WAV.wav,TRAIN/DR5/FBJL0/SI1552.WAV.wav,TRAIN\\DR5\\FBJL0\\SI1552.WAV.wav,TRUE,TRUE,FALSE,,FALSE
